iter	Logloss
1513	0.1183276701
1514	0.1183219513
1515	0.1183182047
1516	0.1183163666
1517	0.1183141579
1518	0.1183070139
1519	0.1183044679
1520	0.1183031557
1521	0.1182970567
1522	0.1182953961
1523	0.1182898155
1524	0.1182843545
1525	0.1182810228
1526	0.1182797003
1527	0.1182758333
1528	0.1182722674
1529	0.1182691381
1530	0.1182665999
1531	0.1182651369
1532	0.1182610436
1533	0.1182558415
1534	0.1182530056
1535	0.1182486109
1536	0.1182443471
1537	0.1182414673
1538	0.1182367138
1539	0.1182332481
1540	0.1182295961
1541	0.1182267741
1542	0.1182227284
1543	0.1182128863
1544	0.1182091349
1545	0.1182062453
1546	0.1182020115
1547	0.1182004506
1548	0.1181924253
1549	0.1181899848
1550	0.1181874551
1551	0.1181820902
1552	0.1181807154
1553	0.1181775003
1554	0.1181740001
1555	0.1181712089
1556	0.1181682765
1557	0.1181647875
1558	0.1181619627
1559	0.1181572171
1560	0.1181558279
1561	0.1181527924
1562	0.118152045
1563	0.1181486283
1564	0.118143351
1565	0.1181387267
1566	0.1181365074
1567	0.1181342443
1568	0.1181316408
1569	0.1181294168
1570	0.1181258063
1571	0.118122762
1572	0.1181200536
1573	0.1181178709
1574	0.1181142486
1575	0.1181120079
1576	0.1181085459
1577	0.1181032768
1578	0.1180980735
1579	0.1180951693
1580	0.1180900502
1581	0.1180881762
1582	0.1180840039
1583	0.1180836028
1584	0.1180817196
1585	0.1180740523
1586	0.118068197
1587	0.1180638731
1588	0.1180624559
1589	0.1180597015
1590	0.1180584965
1591	0.1180552569
1592	0.1180437438
1593	0.1180402736
1594	0.1180371139
1595	0.1180302033
1596	0.118028699
1597	0.1180259371
1598	0.1180250418
1599	0.1180222797
1600	0.1180149039
1601	0.1180121422
1602	0.1180087988
1603	0.1180073511
1604	0.1180064783
1605	0.1180037536
1606	0.1179961118
1607	0.1179900123
1608	0.1179868844
1609	0.1179847719
1610	0.1179830993
1611	0.1179758556
1612	0.1179728063
1613	0.1179661823
1614	0.1179626061
1615	0.1179554159
1616	0.1179548957
1617	0.1179539483
1618	0.1179488411
1619	0.1179416129
1620	0.1179384197
1621	0.1179349902
1622	0.117933535
1623	0.1179313145
1624	0.1179286496
1625	0.1179273306
1626	0.1179218003
1627	0.1179171766
1628	0.1179146623
1629	0.1179134161
1630	0.1179099511
1631	0.1179071824
1632	0.117906034
1633	0.1179034392
1634	0.1179023914
1635	0.1179009211
1636	0.1178955427
1637	0.1178885007
1638	0.1178782193
1639	0.1178739032
1640	0.1178682598
1641	0.1178670153
1642	0.1178663397
1643	0.1178632965
1644	0.1178622835
1645	0.1178587971
1646	0.1178545206
1647	0.1178531174
1648	0.1178474428
1649	0.1178418904
1650	0.1178407538
1651	0.1178390286
1652	0.1178313909
1653	0.117827911
1654	0.1178230025
1655	0.1178202505
1656	0.1178158399
1657	0.117815079
1658	0.1178137227
1659	0.1178114911
1660	0.1178087787
1661	0.117806272
1662	0.117802377
1663	0.1177965046
1664	0.1177890367
1665	0.1177863145
1666	0.1177851754
1667	0.1177823375
1668	0.1177800916
1669	0.1177789129
1670	0.1177706045
1671	0.1177693362
1672	0.1177630629
1673	0.1177606872
1674	0.1177576123
1675	0.1177553246
1676	0.1177531442
1677	0.117751017
1678	0.1177451666
1679	0.1177425437
1680	0.1177393433
1681	0.1177381043
1682	0.1177353241
1683	0.1177318078
1684	0.1177301815
1685	0.1177260383
1686	0.1177218236
1687	0.1177206978
1688	0.117719538
1689	0.1177171073
1690	0.1177119942
1691	0.1177065313
1692	0.1177046837
1693	0.1177015815
1694	0.1176997082
1695	0.1176936431
1696	0.1176892222
1697	0.1176865376
1698	0.1176813966
1699	0.1176793835
1700	0.1176763266
1701	0.1176756374
1702	0.1176713768
1703	0.1176676635
1704	0.1176664486
1705	0.1176597589
1706	0.1176524215
1707	0.117648972
1708	0.1176467576
1709	0.1176433978
1710	0.1176360436
1711	0.1176324118
1712	0.1176306023
1713	0.1176275653
1714	0.1176254329
1715	0.1176239136
1716	0.1176219563
1717	0.1176189984
1718	0.1176165679
1719	0.1176147962
1720	0.1176126998
1721	0.1176119962
1722	0.1176084219
1723	0.1176038359
1724	0.1175983234
1725	0.117595978
1726	0.1175910701
1727	0.1175882409
1728	0.1175844819
1729	0.1175785864
1730	0.1175761462
1731	0.1175744764
1732	0.1175707912
1733	0.1175676591
1734	0.117558168
1735	0.1175527342
1736	0.1175512568
1737	0.1175504158
1738	0.1175468848
1739	0.1175458983
1740	0.117544793
1741	0.1175430183
1742	0.1175424517
1743	0.117540322
1744	0.117535125
1745	0.1175336874
1746	0.1175299754
1747	0.1175266571
1748	0.1175213157
1749	0.1175182189
1750	0.1175126553
1751	0.1175109773
1752	0.117508202
1753	0.1175021298
1754	0.1174978462
1755	0.117494832
1756	0.1174893429
1757	0.1174862069
1758	0.1174825517
1759	0.1174804387
1760	0.1174775133
1761	0.1174730444
1762	0.1174719827
1763	0.117469923
1764	0.117466519
1765	0.1174638888
1766	0.1174586394
1767	0.1174523908
1768	0.1174495912
1769	0.1174438862
1770	0.1174411849
1771	0.1174344822
1772	0.1174307902
1773	0.1174237119
1774	0.1174199713
1775	0.1174175656
1776	0.1174099205
1777	0.1174071377
1778	0.1174021418
1779	0.1173999078
1780	0.1173978861
1781	0.1173877547
1782	0.1173866374
1783	0.1173845659
1784	0.1173821631
1785	0.1173787283
1786	0.1173761333
1787	0.1173739543
1788	0.1173693848
1789	0.117367948
1790	0.1173665259
1791	0.1173645582
1792	0.117361326
1793	0.1173583012
1794	0.1173561241
1795	0.117351409
1796	0.1173478647
1797	0.1173434627
1798	0.1173404604
1799	0.1173371267
1800	0.1173281842
1801	0.1173254761
1802	0.1173213615
1803	0.1173160196
1804	0.11731324
1805	0.1173089008
1806	0.1173070444
1807	0.117301708
1808	0.1172999132
1809	0.1172927256
1810	0.117289036
1811	0.1172846721
1812	0.1172763523
1813	0.117271661
1814	0.1172712848
1815	0.1172686389
1816	0.1172617004
1817	0.1172544046
1818	0.117252787
1819	0.1172522237
1820	0.1172508724
1821	0.1172499616
1822	0.1172466714
1823	0.1172434476
1824	0.1172407016
1825	0.1172382905
1826	0.1172318925
1827	0.1172270785
1828	0.1172213837
1829	0.117216165
1830	0.1172132956
1831	0.1172117538
1832	0.1172092803
1833	0.1172064651
1834	0.1172051731
1835	0.1172045964
1836	0.1172032615
1837	0.1172012382
1838	0.1171972196
1839	0.1171957138
1840	0.11719437
1841	0.1171885455
1842	0.117182925
1843	0.1171779902
1844	0.1171708445
1845	0.117170089
1846	0.1171638071
1847	0.1171625012
1848	0.1171593173
1849	0.1171562857
1850	0.1171552706
1851	0.1171534643
1852	0.1171520914
1853	0.1171483314
1854	0.1171452974
1855	0.1171423993
1856	0.1171394754
1857	0.1171348469
1858	0.1171320343
1859	0.1171295991
1860	0.1171273723
1861	0.1171217899
1862	0.1171149625
1863	0.1171118079
1864	0.117108823
1865	0.1171074294
1866	0.1171040035
1867	0.1171018578
1868	0.117099557
1869	0.1170933701
1870	0.1170902456
1871	0.1170882927
1872	0.1170874289
1873	0.1170853593
1874	0.1170805103
1875	0.1170740555
1876	0.117068568
1877	0.1170641193
1878	0.1170607447
1879	0.1170570768
1880	0.1170534241
1881	0.1170512787
1882	0.1170488803
1883	0.1170435942
1884	0.1170402186
1885	0.1170359398
1886	0.1170303741
1887	0.1170291998
1888	0.1170248535
1889	0.1170222872
1890	0.117019466
1891	0.1170170141
1892	0.117013288
1893	0.1170085662
1894	0.1170068344
1895	0.1170025634
1896	0.1169992468
1897	0.1169981818
1898	0.1169962867
1899	0.1169926047
1900	0.1169884632
1901	0.1169832433
1902	0.1169819142
1903	0.1169802246
1904	0.1169756339
1905	0.1169717998
1906	0.1169689071
1907	0.11696795
1908	0.1169662774
1909	0.1169660931
1910	0.1169605805
1911	0.1169571455
1912	0.1169550768
1913	0.1169532211
1914	0.1169469305
1915	0.116944425
1916	0.1169390386
1917	0.116935462
1918	0.1169343466
1919	0.1169309128
1920	0.1169291987
1921	0.1169251616
1922	0.1169211644
1923	0.1169190257
1924	0.1169123692
1925	0.1169112387
1926	0.1169079583
1927	0.1169047724
1928	0.1169037034
1929	0.116899582
1930	0.1168978874
1931	0.1168958284
1932	0.1168934169
1933	0.1168912853
1934	0.1168863254
1935	0.1168838461
1936	0.1168811433
1937	0.116876892
1938	0.1168697248
1939	0.1168647633
1940	0.116861449
1941	0.1168596646
1942	0.116857923
1943	0.1168547536
1944	0.1168536507
1945	0.1168527013
1946	0.1168485606
1947	0.1168463042
1948	0.1168453822
1949	0.1168430111
1950	0.1168414
1951	0.1168399554
1952	0.1168374802
1953	0.116835895
1954	0.1168277617
1955	0.1168248842
1956	0.1168214289
1957	0.1168187595
1958	0.1168147264
1959	0.116809863
1960	0.1168070048
1961	0.116804125
1962	0.1168011889
1963	0.1167986417
1964	0.1167939635
1965	0.1167899065
1966	0.1167873559
1967	0.1167836073
1968	0.1167800376
1969	0.1167753212
1970	0.1167748683
1971	0.1167723292
1972	0.1167710916
1973	0.1167673944
1974	0.1167640459
1975	0.116762286
1976	0.1167593099
1977	0.1167582047
1978	0.1167543047
1979	0.1167500788
1980	0.1167460053
1981	0.1167397919
1982	0.1167301232
1983	0.1167252749
1984	0.1167243499
1985	0.1167231394
1986	0.1167213881
1987	0.116719757
1988	0.1167160751
1989	0.1167140479
1990	0.1167127104
1991	0.1167098082
1992	0.1167076307
1993	0.1167044326
1994	0.1167007833
1995	0.1166964861
1996	0.1166923485
1997	0.1166889771
1998	0.1166864012
1999	0.11668588
2000	0.1166847882
2001	0.1166823989
2002	0.116676176
2003	0.1166748975
2004	0.1166690001
2005	0.1166673833
2006	0.1166660268
2007	0.1166620744
2008	0.1166582502
2009	0.1166532643
2010	0.1166500215
2011	0.1166476289
2012	0.1166452863
2013	0.1166442092
2014	0.1166351465
2015	0.1166288412
2016	0.1166248205
2017	0.1166212632
2018	0.1166149043
2019	0.1166087137
2020	0.1166053118
2021	0.1166008844
2022	0.1165964998
2023	0.1165902012
2024	0.1165850302
2025	0.1165818327
2026	0.1165786886
2027	0.1165742013
2028	0.1165707348
2029	0.1165674842
2030	0.1165648063
2031	0.1165610637
2032	0.1165588822
2033	0.1165549815
2034	0.1165533864
2035	0.1165507321
2036	0.1165489682
2037	0.1165463776
2038	0.1165419509
2039	0.1165395686
2040	0.1165332917
2041	0.1165315996
2042	0.116526987
2043	0.1165228537
2044	0.1165199
2045	0.1165158474
2046	0.1165107511
2047	0.1165063815
2048	0.1165054274
2049	0.1165023727
2050	0.1164979949
2051	0.1164952642
2052	0.1164895802
2053	0.1164871137
2054	0.1164840771
2055	0.116481713
2056	0.116481245
2057	0.1164798011
2058	0.1164756964
2059	0.1164684948
2060	0.1164628408
2061	0.1164592626
2062	0.1164583721
2063	0.116455755
2064	0.1164536922
2065	0.1164507147
2066	0.1164491949
2067	0.1164487517
2068	0.1164466619
2069	0.1164415143
2070	0.1164376954
2071	0.116430696
2072	0.1164264285
2073	0.116421715
2074	0.1164197178
2075	0.1164118045
2076	0.1164090437
2077	0.1164050306
2078	0.1164024841
2079	0.116399003
2080	0.1163970231
2081	0.1163928818
2082	0.1163915374
2083	0.1163860758
2084	0.1163836897
2085	0.1163814292
2086	0.116375454
2087	0.1163731196
2088	0.1163659495
2089	0.1163623245
2090	0.11635849
2091	0.116354088
2092	0.1163509937
2093	0.1163483107
2094	0.1163446145
2095	0.1163421424
2096	0.116339124
2097	0.1163361004
2098	0.1163331773
2099	0.1163313426
2100	0.1163289158
2101	0.1163269627
2102	0.1163219409
2103	0.1163198084
2104	0.1163177203
2105	0.1163143362
2106	0.1163098279
2107	0.1163047516
2108	0.116303689
2109	0.1162988122
2110	0.1162959621
2111	0.1162938898
2112	0.1162922632
2113	0.1162877255
2114	0.1162844814
2115	0.1162804552
2116	0.1162778925
2117	0.1162688447
2118	0.1162656963
2119	0.1162623209
2120	0.1162601072
2121	0.1162582597
2122	0.1162578621
2123	0.1162529498
2124	0.1162507275
2125	0.1162482445
2126	0.116243664
2127	0.11624071
2128	0.1162382542
2129	0.1162328957
2130	0.1162309747
2131	0.1162264105
2132	0.1162218541
2133	0.1162191349
2134	0.1162173851
2135	0.1162147493
2136	0.1162138147
2137	0.1162113045
2138	0.1162096773
2139	0.1162072128
2140	0.1162058926
2141	0.1162045199
2142	0.116202815
2143	0.116198301
2144	0.1161969435
2145	0.1161935876
2146	0.1161904097
2147	0.1161876082
2148	0.1161786659
2149	0.1161736161
2150	0.1161712635
2151	0.1161701517
2152	0.1161650879
2153	0.116163284
2154	0.1161601561
2155	0.1161582187
2156	0.1161522275
2157	0.1161476749
2158	0.1161455091
2159	0.1161396086
2160	0.1161386953
2161	0.1161360217
2162	0.1161344226
2163	0.1161316119
2164	0.1161255514
2165	0.1161217427
2166	0.1161189221
2167	0.1161155414
2168	0.11611188
2169	0.1161073719
2170	0.1161008005
2171	0.1160988651
2172	0.1160957624
2173	0.1160934841
2174	0.1160904095
2175	0.1160819307
2176	0.1160770637
2177	0.1160747141
2178	0.1160709534
2179	0.1160683792
2180	0.1160596054
2181	0.1160559878
2182	0.116054989
2183	0.1160516239
2184	0.1160494009
2185	0.1160469013
2186	0.1160449022
2187	0.1160420574
2188	0.1160400338
2189	0.1160382018
2190	0.1160344774
2191	0.116029865
2192	0.1160259618
2193	0.1160241323
2194	0.1160210546
2195	0.1160182935
2196	0.1160138482
2197	0.1160107318
2198	0.1160071948
2199	0.1160059539
2200	0.1160022978
2201	0.1160006814
2202	0.1159977759
2203	0.1159935598
2204	0.1159883606
2205	0.1159860281
2206	0.1159805913
2207	0.1159791827
2208	0.1159713182
2209	0.1159697691
2210	0.1159625083
2211	0.1159602027
2212	0.1159557044
2213	0.1159496679
2214	0.1159460839
2215	0.1159440829
2216	0.1159415467
2217	0.1159405014
2218	0.1159368637
2219	0.1159329681
2220	0.1159303176
2221	0.11592748
2222	0.1159254019
2223	0.1159228536
2224	0.1159170493
2225	0.1159127291
2226	0.1159108348
2227	0.1159080529
2228	0.1159050412
2229	0.1159010871
2230	0.1158995937
2231	0.1158978539
2232	0.1158933866
2233	0.1158921113
2234	0.1158888805
2235	0.1158878848
2236	0.1158861486
2237	0.1158825236
2238	0.1158777637
2239	0.1158733597
2240	0.1158727659
2241	0.1158719247
2242	0.1158675209
2243	0.1158633704
2244	0.115858012
2245	0.115852771
2246	0.1158488836
2247	0.1158449489
2248	0.1158427403
2249	0.1158390414
2250	0.115836423
2251	0.1158313734
2252	0.1158277137
2253	0.1158247311
2254	0.1158185235
2255	0.11581273
2256	0.1158102865
2257	0.1158086047
2258	0.1158070382
2259	0.1158056972
2260	0.1158044698
2261	0.1158018045
2262	0.115797762
2263	0.1157964256
2264	0.1157923186
2265	0.1157866068
2266	0.1157834879
2267	0.115781853
2268	0.1157802023
2269	0.1157773728
2270	0.1157758048
2271	0.1157700246
2272	0.1157685472
2273	0.1157666199
2274	0.1157635271
2275	0.1157611197
2276	0.1157599678
2277	0.1157561426
2278	0.1157542839
2279	0.1157519794
2280	0.1157487932
2281	0.1157464397
2282	0.1157438066
2283	0.1157413142
2284	0.1157395193
2285	0.115736996
2286	0.1157355494
2287	0.1157322627
2288	0.1157306465
2289	0.1157262131
2290	0.1157212055
2291	0.1157193967
2292	0.115718583
2293	0.1157153809
2294	0.1157096788
2295	0.1157074442
2296	0.1157010248
2297	0.1156977084
2298	0.1156964066
2299	0.1156929284
2300	0.1156904801
2301	0.1156872521
2302	0.1156836331
2303	0.1156776977
2304	0.1156752765
2305	0.1156741141
2306	0.1156727734
2307	0.1156711987
2308	0.1156701506
2309	0.1156683201
2310	0.1156659107
2311	0.1156633922
2312	0.1156593497
2313	0.1156542349
2314	0.1156510055
2315	0.1156505227
2316	0.1156474113
2317	0.1156455024
2318	0.1156416111
2319	0.1156372027
2320	0.1156323424
2321	0.1156234533
2322	0.1156201295
2323	0.1156176254
2324	0.1156130158
2325	0.1156104478
2326	0.1156060783
2327	0.1156045497
2328	0.1156031249
2329	0.1155995216
2330	0.1155955659
2331	0.1155939419
2332	0.1155912414
2333	0.1155866932
2334	0.1155852888
2335	0.1155827626
2336	0.1155765308
2337	0.1155741774
2338	0.1155737071
2339	0.1155680778
2340	0.115563136
2341	0.1155593237
2342	0.1155570058
2343	0.1155536032
2344	0.115546218
2345	0.1155411573
2346	0.1155389184
2347	0.1155357812
2348	0.1155334188
2349	0.1155314515
2350	0.1155265901
2351	0.1155233184
2352	0.1155220142
2353	0.1155176017
2354	0.1155149141
2355	0.1155103876
2356	0.1155080846
2357	0.1155034603
2358	0.1155026312
2359	0.1154998842
2360	0.1154997142
2361	0.1154983251
2362	0.115496595
2363	0.1154899567
2364	0.1154866042
2365	0.1154839756
2366	0.1154783929
2367	0.1154753421
2368	0.1154709129
2369	0.1154684749
2370	0.1154662788
2371	0.11546178
2372	0.1154594982
2373	0.115453801
2374	0.1154526382
2375	0.115448549
2376	0.1154474628
2377	0.1154441376
2378	0.1154403737
2379	0.1154317891
2380	0.1154265067
2381	0.1154220453
2382	0.1154171426
2383	0.1154096748
2384	0.1154055189
2385	0.1154009984
2386	0.1153982178
2387	0.1153955743
2388	0.1153908658
2389	0.1153884826
2390	0.1153860038
2391	0.1153830073
2392	0.1153811781
2393	0.1153760033
2394	0.1153739399
2395	0.1153723978
2396	0.115370818
2397	0.115367785
2398	0.1153659271
2399	0.1153618293
2400	0.1153603726
2401	0.1153591489
2402	0.1153580875
2403	0.1153559659
2404	0.1153501522
2405	0.1153468566
2406	0.1153421681
2407	0.1153415133
2408	0.1153360307
2409	0.1153347867
2410	0.1153324227
2411	0.1153274766
2412	0.1153256559
2413	0.1153237335
2414	0.115319916
2415	0.1153132562
2416	0.1153128434
2417	0.1153118425
2418	0.1153112991
2419	0.1153093756
2420	0.115306831
2421	0.1153004612
2422	0.1152976298
2423	0.115294995
2424	0.1152923798
2425	0.1152908082
2426	0.1152857437
2427	0.1152835079
2428	0.1152832191
2429	0.1152824181
2430	0.115281095
2431	0.1152776058
2432	0.1152761501
2433	0.1152708319
2434	0.1152686784
2435	0.1152653899
2436	0.1152628083
2437	0.1152593229
2438	0.115257085
2439	0.115255194
2440	0.115252133
2441	0.1152506069
2442	0.115245714
2443	0.1152391889
2444	0.1152358236
2445	0.1152336324
2446	0.1152323347
2447	0.1152312079
2448	0.1152286083
2449	0.1152242477
2450	0.1152203498
2451	0.1152174589
2452	0.1152148304
2453	0.1152115077
2454	0.1152076255
2455	0.1152052795
2456	0.1152025562
2457	0.11520079
2458	0.1151955312
2459	0.115191566
2460	0.1151890001
2461	0.1151872975
2462	0.1151864754
2463	0.1151836685
2464	0.1151807215
2465	0.1151782037
2466	0.1151739923
2467	0.1151698633
2468	0.1151693989
2469	0.1151641939
2470	0.1151552151
2471	0.1151517335
2472	0.1151500453
2473	0.1151482388
2474	0.1151458505
2475	0.1151454066
2476	0.1151401959
2477	0.1151367953
2478	0.1151338992
2479	0.1151319305
2480	0.115128076
2481	0.1151228692
2482	0.1151207299
2483	0.1151157547
2484	0.1151146846
2485	0.1151132797
2486	0.1151129499
2487	0.1151088267
2488	0.1151063226
2489	0.1151045165
2490	0.115100535
2491	0.115096426
2492	0.1150916151
2493	0.1150900031
2494	0.1150874003
2495	0.1150858551
2496	0.1150830942
2497	0.1150807527
2498	0.1150797577
2499	0.1150763295
2500	0.1150750123
2501	0.1150736584
2502	0.1150714354
2503	0.1150687311
2504	0.1150664716
2505	0.1150644777
2506	0.1150619625
2507	0.1150595455
2508	0.1150530632
2509	0.115051648
2510	0.115047868
2511	0.1150418043
2512	0.1150393542
2513	0.1150373874
2514	0.1150342937
2515	0.1150323929
2516	0.1150301739
2517	0.1150269147
2518	0.1150247022
2519	0.1150225902
2520	0.1150165226
2521	0.1150150916
2522	0.1150077445
2523	0.115004091
2524	0.115001442
2525	0.1149985884
2526	0.1149943404
2527	0.1149898347
2528	0.1149880239
2529	0.1149863132
2530	0.1149833342
2531	0.1149794779
2532	0.1149745554
2533	0.1149720412
2534	0.1149698407
2535	0.1149664538
2536	0.114961221
2537	0.114958916
2538	0.1149572955
2539	0.1149537524
2540	0.1149503981
2541	0.1149464217
2542	0.1149431372
2543	0.1149422688
2544	0.1149400351
2545	0.1149370904
2546	0.114935613
2547	0.1149327901
2548	0.1149295692
2549	0.1149287313
2550	0.1149265764
2551	0.1149196493
2552	0.1149171306
2553	0.1149149978
2554	0.1149138465
2555	0.1149124503
2556	0.114909302
2557	0.1149078173
2558	0.1149038211
2559	0.1149027217
2560	0.1148999363
2561	0.114897142
2562	0.1148957967
2563	0.1148925276
2564	0.114889038
2565	0.1148855826
2566	0.114881746
2567	0.1148795672
2568	0.1148781145
2569	0.1148750502
2570	0.1148739107
2571	0.1148720566
2572	0.1148690238
2573	0.114862977
2574	0.114861712
2575	0.1148586041
2576	0.1148565079
2577	0.1148545287
2578	0.114852227
2579	0.114850008
2580	0.1148472244
2581	0.1148449857
2582	0.1148428043
2583	0.1148407532
2584	0.1148382421
2585	0.1148363264
2586	0.1148328308
2587	0.1148283482
2588	0.1148276505
2589	0.114826558
2590	0.1148233919
2591	0.1148211687
2592	0.1148188987
2593	0.1148144206
2594	0.1148114286
2595	0.1148084718
2596	0.1148048794
2597	0.114803795
2598	0.1147993711
2599	0.1147948447
2600	0.1147911172
2601	0.1147882162
2602	0.1147835651
2603	0.1147802431
2604	0.1147756834
2605	0.1147717744
2606	0.1147703604
2607	0.1147681974
2608	0.1147640941
2609	0.1147609632
2610	0.1147587641
2611	0.1147540938
2612	0.1147509517
2613	0.1147489044
2614	0.1147478267
2615	0.1147419696
2616	0.1147371358
2617	0.1147333205
2618	0.1147317227
2619	0.114729028
2620	0.1147284452
2621	0.114720153
2622	0.1147183799
2623	0.1147158272
2624	0.1147144216
2625	0.1147076112
2626	0.1147058235
2627	0.1147028636
2628	0.1147023568
2629	0.1147006054
2630	0.1146968625
2631	0.1146927912
2632	0.1146916757
2633	0.1146907216
2634	0.1146845803
2635	0.1146839648
2636	0.1146825423
2637	0.1146815965
2638	0.1146785382
2639	0.1146750442
2640	0.1146715207
2641	0.1146701522
2642	0.1146678623
2643	0.1146668673
2644	0.1146653015
2645	0.1146644606
2646	0.1146605828
2647	0.1146581113
2648	0.1146540437
2649	0.1146527861
2650	0.1146490927
2651	0.1146479863
2652	0.1146448808
2653	0.1146420858
2654	0.1146397575
2655	0.1146388395
2656	0.1146361434
2657	0.1146302433
2658	0.1146270379
2659	0.1146242637
2660	0.1146192705
2661	0.1146160152
2662	0.114613107
2663	0.1146086445
2664	0.1146051112
2665	0.1146030148
2666	0.1146009944
2667	0.1145988477
2668	0.1145982608
2669	0.1145973152
2670	0.114593176
2671	0.1145901882
2672	0.1145856689
2673	0.1145836359
2674	0.1145809882
2675	0.1145747996
2676	0.1145704798
2677	0.1145687524
2678	0.1145657961
2679	0.1145602745
2680	0.1145570444
2681	0.1145530649
2682	0.1145504573
2683	0.1145485806
2684	0.1145478143
2685	0.1145451069
2686	0.1145433068
2687	0.1145428618
2688	0.1145389923
2689	0.1145373044
2690	0.1145367539
2691	0.1145358179
2692	0.114534471
2693	0.1145306572
2694	0.1145297277
2695	0.1145205935
2696	0.1145183382
2697	0.1145159969
2698	0.1145114211
2699	0.1145083753
2700	0.114505506
2701	0.1145023371
2702	0.1145002826
2703	0.1144970879
2704	0.1144952001
2705	0.1144945502
2706	0.1144935028
2707	0.1144916432
2708	0.1144877015
2709	0.11448379
2710	0.1144819012
2711	0.1144733221
2712	0.114469122
2713	0.1144632965
2714	0.1144553514
2715	0.1144523779
2716	0.1144482418
2717	0.1144444796
2718	0.1144422537
2719	0.1144394811
2720	0.1144364163
2721	0.1144344766
2722	0.1144309331
2723	0.1144295436
2724	0.1144284502
2725	0.1144253245
2726	0.1144232747
2727	0.1144225739
2728	0.1144216869
2729	0.11442101
2730	0.1144180473
2731	0.1144160327
2732	0.1144143386
2733	0.1144121567
2734	0.1144087719
2735	0.1144042449
2736	0.1144031561
2737	0.1143997049
2738	0.1143992377
2739	0.1143982364
2740	0.1143949998
2741	0.1143893547
2742	0.1143868402
2743	0.1143830043
2744	0.1143808666
2745	0.1143788664
2746	0.1143774837
2747	0.1143769826
2748	0.1143749849
2749	0.1143734451
2750	0.1143714827
2751	0.1143684552
2752	0.1143661358
2753	0.1143658403
2754	0.1143610204
2755	0.1143602071
2756	0.1143594516
2757	0.1143567806
2758	0.1143531245
2759	0.1143522954
2760	0.1143495594
2761	0.1143450407
2762	0.114344416
2763	0.1143429316
2764	0.1143405747
2765	0.1143350745
2766	0.114333501
2767	0.1143294224
2768	0.1143284584
2769	0.1143222319
2770	0.1143190393
2771	0.114318546
2772	0.1143155011
2773	0.1143133094
2774	0.1143084216
2775	0.1143051579
2776	0.1143037475
2777	0.1143030141
2778	0.1142998873
2779	0.11429716
2780	0.1142938001
2781	0.1142915361
2782	0.1142873677
2783	0.114286277
2784	0.1142805068
2785	0.114279569
2786	0.1142775734
2787	0.1142758289
2788	0.1142730928
2789	0.1142695359
2790	0.1142671494
2791	0.1142618282
2792	0.1142593034
2793	0.1142584213
2794	0.1142541024
2795	0.1142492732
2796	0.1142439473
2797	0.1142390061
2798	0.1142322853
2799	0.1142314576
2800	0.1142292759
2801	0.1142277874
2802	0.114225639
2803	0.1142228571
2804	0.1142209537
2805	0.1142178854
2806	0.1142141666
2807	0.1142134619
2808	0.1142113298
2809	0.1142072615
2810	0.1142054945
2811	0.114202606
2812	0.1142017002
2813	0.1141996469
2814	0.1141979651
2815	0.1141925926
2816	0.1141885849
2817	0.1141839671
2818	0.1141805474
2819	0.1141786937
2820	0.1141745607
2821	0.1141739926
2822	0.1141732882
2823	0.1141699434
2824	0.1141689063
2825	0.1141668245
2826	0.114159537
2827	0.1141556164
2828	0.1141551496
2829	0.1141536471
2830	0.1141507272
2831	0.1141499128
2832	0.1141486056
2833	0.1141445558
2834	0.1141436135
2835	0.1141406351
2836	0.1141387321
2837	0.1141373037
2838	0.1141346697
2839	0.1141324793
2840	0.1141290382
2841	0.114124165
2842	0.114120348
2843	0.1141187662
2844	0.1141182509
2845	0.1141168553
2846	0.1141114017
2847	0.1141069053
2848	0.114104552
2849	0.1141033439
2850	0.1141018965
2851	0.1140939454
2852	0.1140905103
2853	0.1140852223
2854	0.1140803107
2855	0.114076414
2856	0.114075233
2857	0.1140716181
2858	0.11407023
2859	0.1140654242
2860	0.1140634662
2861	0.1140592619
2862	0.1140579754
2863	0.1140543163
2864	0.1140504625
2865	0.114050029
2866	0.114047644
2867	0.1140462123
2868	0.1140421644
2869	0.1140413588
2870	0.1140397939
2871	0.1140373776
2872	0.1140319096
2873	0.1140307183
2874	0.1140254525
2875	0.1140211646
2876	0.1140178453
2877	0.1140154186
2878	0.1140078592
2879	0.1140071418
2880	0.1140054
2881	0.1140034997
2882	0.1140015436
2883	0.1139999883
2884	0.1139975865
2885	0.1139953623
2886	0.1139933538
2887	0.1139876867
2888	0.11398459
2889	0.1139830421
2890	0.1139803679
2891	0.1139773342
2892	0.1139720934
2893	0.1139685802
2894	0.1139649452
2895	0.1139620062
2896	0.1139569457
2897	0.1139552819
2898	0.113952781
2899	0.1139496917
2900	0.1139444078
2901	0.1139360022
2902	0.1139338831
2903	0.1139313105
2904	0.113927679
2905	0.1139237182
2906	0.1139217933
2907	0.113916705
2908	0.113911155
2909	0.1139062668
2910	0.1139050949
2911	0.1139015918
2912	0.1139009566
2913	0.1138927174
2914	0.1138912983
2915	0.1138902582
2916	0.1138858038
2917	0.1138834865
2918	0.1138792202
2919	0.1138767856
2920	0.1138740493
2921	0.1138729577
2922	0.1138701072
2923	0.1138680611
2924	0.1138645337
2925	0.1138612267
2926	0.1138596623
